Name,Slide #,Strip #,Slice #,Position #,Objective Score,Subjective Score
Slide04_Strip01_Slice16_Position14.tif,4,1,16,14,"85,4821527061",8
Slide04_Strip01_Slice16_Position15.tif,4,1,16,15,"81,3931693569",12
Slide04_Strip01_Slice16_Position16.tif,4,1,16,16,"84,7763069903",9
Slide04_Strip01_Slice16_Position17.tif,4,1,16,17,"81,6310627763",8
Slide04_Strip01_Slice16_Position18.tif,4,1,16,18,"81,6197387005",8
Slide04_Strip01_Slice16_Position19.tif,4,1,16,19,"86,1105151373",12
Slide04_Strip01_Slice16_Position20.tif,4,1,16,20,"88,2482672332",8
Slide04_Strip01_Slice16_Position21.tif,4,1,16,21,"89,1419531366",8
Slide04_Strip01_Slice16_Position22.tif,4,1,16,22,"86,3064226746",8
Slide04_Strip01_Slice16_Position23.tif,4,1,16,23,"86,3657465569",9
Slide04_Strip01_Slice16_Position24.tif,4,1,16,24,"82,2890896718",8
Slide04_Strip01_Slice16_Position25.tif,4,1,16,25,"83,825490686",8
Slide04_Strip01_Slice16_Position26.tif,4,1,16,26,"82,6629897183",8
Slide04_Strip01_Slice16_Position27.tif,4,1,16,27,"83,7409494955",9
Slide04_Strip01_Slice16_Position28.tif,4,1,16,28,"86,2241015534",10
Slide04_Strip01_Slice16_Position29.tif,4,1,16,29,"81,9267182991",8
Slide04_Strip01_Slice16_Position30.tif,4,1,16,30,"84,0365706699",10
Slide05_Strip00_Slice01_Position01.tif,5,0,1,1,"87,4260243078",-8
Slide05_Strip00_Slice01_Position02.tif,5,0,1,2,"83,6429901363",-8
Slide05_Strip00_Slice01_Position03.tif,5,0,1,3,"82,6341846255",-8
Slide05_Strip00_Slice01_Position04.tif,5,0,1,4,"81,6090571671",-8
Slide05_Strip00_Slice01_Position05.tif,5,0,1,5,"84,9680240898",-8
Slide05_Strip00_Slice01_Position06.tif,5,0,1,6,"85,7442382939",-8
Slide05_Strip00_Slice01_Position07.tif,5,0,1,7,"84,3601460801",-8
Slide05_Strip00_Slice01_Position08.tif,5,0,1,8,"82,3724483656",-6
Slide05_Strip00_Slice01_Position09.tif,5,0,1,9,"83,1798220108",-8
Slide05_Strip00_Slice01_Position10.tif,5,0,1,10,"84,6959749355",-8
Slide05_Strip00_Slice01_Position11.tif,5,0,1,11,"85,8059083017",-8
Slide05_Strip00_Slice01_Position12.tif,5,0,1,12,"84,6117665076",-8
Slide05_Strip00_Slice01_Position13.tif,5,0,1,13,"88,2281459931",-6
Slide05_Strip00_Slice01_Position14.tif,5,0,1,14,"82,4508052379",-6
Slide05_Strip00_Slice01_Position15.tif,5,0,1,15,"85,2547732317",-8
Slide05_Strip00_Slice01_Position16.tif,5,0,1,16,"82,3069814855",-8
Slide05_Strip00_Slice01_Position17.tif,5,0,1,17,"81,4297741668",-8
Slide05_Strip00_Slice01_Position18.tif,5,0,1,18,"88,6982974965",-8
Slide05_Strip00_Slice01_Position19.tif,5,0,1,19,"83,1383893745",-8
Slide05_Strip00_Slice01_Position20.tif,5,0,1,20,"77,5494750806",-8
Slide05_Strip00_Slice01_Position21.tif,5,0,1,21,"79,5307114627",-6
Slide05_Strip00_Slice01_Position22.tif,5,0,1,22,"75,3219504362",-8
Slide05_Strip00_Slice01_Position23.tif,5,0,1,23,"83,0345667461",-8
Slide05_Strip00_Slice01_Position24.tif,5,0,1,24,"82,1512215335",-8
Slide05_Strip00_Slice01_Position25.tif,5,0,1,25,"82,9844375526",-8
Slide05_Strip00_Slice01_Position26.tif,5,0,1,26,"85,0959137722",-8
Slide05_Strip00_Slice01_Position27.tif,5,0,1,27,"88,5341822936",-6
Slide05_Strip00_Slice01_Position28.tif,5,0,1,28,"85,0864317314",-8
Slide05_Strip00_Slice01_Position29.tif,5,0,1,29,"89,0227174511",-8
Slide05_Strip00_Slice01_Position30.tif,5,0,1,30,"85,8142952307",-8
Slide05_Strip00_Slice02_Position01.tif,5,0,2,1,"75,1962971045",-7
Slide05_Strip00_Slice02_Position02.tif,5,0,2,2,"81,8332484335",-7
Slide05_Strip00_Slice02_Position03.tif,5,0,2,3,"79,5633079481",-7
Slide05_Strip00_Slice02_Position04.tif,5,0,2,4,"81,4514304283",-7
Slide05_Strip00_Slice02_Position05.tif,5,0,2,5,"85,8276046452",-7
Slide05_Strip00_Slice02_Position06.tif,5,0,2,6,"68,1719392263",-7
Slide05_Strip00_Slice02_Position07.tif,5,0,2,7,"83,8521734032",-7
Slide05_Strip00_Slice02_Position08.tif,5,0,2,8,"85,5731901013",-5
Slide05_Strip00_Slice02_Position09.tif,5,0,2,9,"79,5899639878",-7
Slide05_Strip00_Slice02_Position10.tif,5,0,2,10,"77,1904018716",-7
Slide05_Strip00_Slice02_Position11.tif,5,0,2,11,"82,2870448534",-7
Slide05_Strip00_Slice02_Position12.tif,5,0,2,12,"68,9699745177",-7
Slide05_Strip00_Slice02_Position13.tif,5,0,2,13,"79,1561139538",-5
Slide05_Strip00_Slice02_Position14.tif,5,0,2,14,"81,1786537371",-5
Slide05_Strip00_Slice02_Position15.tif,5,0,2,15,"82,4563032254",-7
Slide05_Strip00_Slice02_Position16.tif,5,0,2,16,"81,0635229741",-7
Slide05_Strip00_Slice02_Position17.tif,5,0,2,17,"75,6616655885",-7
Slide05_Strip00_Slice02_Position18.tif,5,0,2,18,"81,9737280319",-7
Slide05_Strip00_Slice02_Position19.tif,5,0,2,19,"83,1874686332",-7
Slide05_Strip00_Slice02_Position20.tif,5,0,2,20,"79,580470253",-7
Slide05_Strip00_Slice02_Position21.tif,5,0,2,21,"81,5505563419",-5
Slide05_Strip00_Slice02_Position22.tif,5,0,2,22,"68,3800056724",-7
Slide05_Strip00_Slice02_Position23.tif,5,0,2,23,"89,6034105505",-7
Slide05_Strip00_Slice02_Position24.tif,5,0,2,24,"82,1641957613",-7
Slide05_Strip00_Slice02_Position25.tif,5,0,2,25,"82,4131145032",-7
Slide05_Strip00_Slice02_Position26.tif,5,0,2,26,"81,0213541491",-7
Slide05_Strip00_Slice02_Position27.tif,5,0,2,27,"83,3199913187",-5
Slide05_Strip00_Slice02_Position28.tif,5,0,2,28,"83,6306946857",-7
Slide05_Strip00_Slice02_Position29.tif,5,0,2,29,"82,5288998271",-7
Slide05_Strip00_Slice02_Position30.tif,5,0,2,30,"82,5334919695",-7
Slide05_Strip00_Slice03_Position01.tif,5,0,3,1,"73,4744968805",-6
Slide05_Strip00_Slice03_Position02.tif,5,0,3,2,"79,922816881",-6
Slide05_Strip00_Slice03_Position03.tif,5,0,3,3,"77,171026466",-6
Slide05_Strip00_Slice03_Position04.tif,5,0,3,4,"75,1433128303",-6
Slide05_Strip00_Slice03_Position05.tif,5,0,3,5,"78,8999686312",-6
Slide05_Strip00_Slice03_Position06.tif,5,0,3,6,"78,9690009421",-6
Slide05_Strip00_Slice03_Position07.tif,5,0,3,7,"79,1736309633",-6
Slide05_Strip00_Slice03_Position08.tif,5,0,3,8,"76,1183428646",-4
Slide05_Strip00_Slice03_Position09.tif,5,0,3,9,"77,7512083054",-6
Slide05_Strip00_Slice03_Position10.tif,5,0,3,10,"77,9696614418",-6
Slide05_Strip00_Slice03_Position11.tif,5,0,3,11,"76,4372291898",-6
Slide05_Strip00_Slice03_Position12.tif,5,0,3,12,"76,7051478893",-6
Slide05_Strip00_Slice03_Position13.tif,5,0,3,13,"76,9572321511",-4
Slide05_Strip00_Slice03_Position14.tif,5,0,3,14,"77,713689928",-4
Slide05_Strip00_Slice03_Position15.tif,5,0,3,15,"77,1222904842",-6
Slide05_Strip00_Slice03_Position16.tif,5,0,3,16,"81,1068452108",-6
Slide05_Strip00_Slice03_Position17.tif,5,0,3,17,"73,8509436637",-6
Slide05_Strip00_Slice03_Position18.tif,5,0,3,18,"78,11874359",-6
Slide05_Strip00_Slice03_Position19.tif,5,0,3,19,"79,0027045963",-6
Slide05_Strip00_Slice03_Position20.tif,5,0,3,20,"78,3349879387",-6
Slide05_Strip00_Slice03_Position21.tif,5,0,3,21,"71,8196376168",-4
Slide05_Strip00_Slice03_Position22.tif,5,0,3,22,"59,8815798467",-6
Slide05_Strip00_Slice03_Position23.tif,5,0,3,23,"82,9573251597",-6
Slide05_Strip00_Slice03_Position24.tif,5,0,3,24,"84,2783471745",-6
Slide05_Strip00_Slice03_Position25.tif,5,0,3,25,"72,3892642684",-6
Slide05_Strip00_Slice03_Position26.tif,5,0,3,26,"77,0656318837",-6
Slide05_Strip00_Slice03_Position27.tif,5,0,3,27,"76,9755058134",-4
Slide05_Strip00_Slice03_Position28.tif,5,0,3,28,"78,2970309399",-6
Slide05_Strip00_Slice03_Position29.tif,5,0,3,29,"80,9006630147",-6
Slide05_Strip00_Slice03_Position30.tif,5,0,3,30,"74,1295386544",-6
Slide05_Strip00_Slice04_Position01.tif,5,0,4,1,"63,8281189452",-5
Slide05_Strip00_Slice04_Position02.tif,5,0,4,2,"63,6675930767",-5
Slide05_Strip00_Slice04_Position03.tif,5,0,4,3,"65,650202748",-5
Slide05_Strip00_Slice04_Position04.tif,5,0,4,4,"75,6877154459",-5
Slide05_Strip00_Slice04_Position05.tif,5,0,4,5,"68,7441834407",-5
Slide05_Strip00_Slice04_Position06.tif,5,0,4,6,"68,06068848",-5
Slide05_Strip00_Slice04_Position07.tif,5,0,4,7,"70,8603087364",-5
Slide05_Strip00_Slice04_Position08.tif,5,0,4,8,"61,3145927698",-3
Slide05_Strip00_Slice04_Position09.tif,5,0,4,9,"63,8668602235",-5
Slide05_Strip00_Slice04_Position10.tif,5,0,4,10,"71,393769523",-5
Slide05_Strip00_Slice04_Position11.tif,5,0,4,11,"73,4031143044",-5
Slide05_Strip00_Slice04_Position12.tif,5,0,4,12,"65,7517615968",-5
Slide05_Strip00_Slice04_Position13.tif,5,0,4,13,"64,0475699576",-3
Slide05_Strip00_Slice04_Position14.tif,5,0,4,14,"73,3858376568",-3
Slide05_Strip00_Slice04_Position15.tif,5,0,4,15,"68,5156316648",-5
Slide05_Strip00_Slice04_Position16.tif,5,0,4,16,"74,790746108",-5
Slide05_Strip00_Slice04_Position17.tif,5,0,4,17,"64,1383639472",-5
Slide05_Strip00_Slice04_Position18.tif,5,0,4,18,"67,6568101299",-5
Slide05_Strip00_Slice04_Position19.tif,5,0,4,19,"71,9347386802",-5
Slide05_Strip00_Slice04_Position20.tif,5,0,4,20,"70,8951243091",-5
Slide05_Strip00_Slice04_Position21.tif,5,0,4,21,"58,7457644593",-3
Slide05_Strip00_Slice04_Position22.tif,5,0,4,22,"46,5679426881",-5
Slide05_Strip00_Slice04_Position23.tif,5,0,4,23,"76,9003411097",-5
Slide05_Strip00_Slice04_Position24.tif,5,0,4,24,"75,4993541391",-5
Slide05_Strip00_Slice04_Position25.tif,5,0,4,25,"68,8747799989",-5
Slide05_Strip00_Slice04_Position26.tif,5,0,4,26,"68,179627462",-5
Slide05_Strip00_Slice04_Position27.tif,5,0,4,27,"67,1135852332",-3
Slide05_Strip00_Slice04_Position28.tif,5,0,4,28,"67,6353329064",-5
Slide05_Strip00_Slice04_Position29.tif,5,0,4,29,"75,3390996557",-5
Slide05_Strip00_Slice04_Position30.tif,5,0,4,30,"68,9126322408",-5
Slide05_Strip00_Slice05_Position01.tif,5,0,5,1,"53,3363463892",-4
Slide05_Strip00_Slice05_Position02.tif,5,0,5,2,"54,0861505183",-4
Slide05_Strip00_Slice05_Position03.tif,5,0,5,3,"54,0889219956",-4
Slide05_Strip00_Slice05_Position04.tif,5,0,5,4,"57,6948432616",-4
Slide05_Strip00_Slice05_Position05.tif,5,0,5,5,"56,5048415567",-4
Slide05_Strip00_Slice05_Position06.tif,5,0,5,6,"47,9593246835",-4
Slide05_Strip00_Slice05_Position07.tif,5,0,5,7,"63,8952013972",-4
Slide05_Strip00_Slice05_Position08.tif,5,0,5,8,"45,7694253049",-2
Slide05_Strip00_Slice05_Position09.tif,5,0,5,9,"47,9326353628",-4
Slide05_Strip00_Slice05_Position10.tif,5,0,5,10,"54,2931128247",-4
Slide05_Strip00_Slice05_Position11.tif,5,0,5,11,"62,0659299677",-4
Slide05_Strip00_Slice05_Position12.tif,5,0,5,12,"54,0962822631",-4
Slide05_Strip00_Slice05_Position13.tif,5,0,5,13,"51,5550400211",-2
Slide05_Strip00_Slice05_Position14.tif,5,0,5,14,"58,6764484588",-2
Slide05_Strip00_Slice05_Position15.tif,5,0,5,15,"55,2070449833",-4
Slide05_Strip00_Slice05_Position16.tif,5,0,5,16,"65,2569972674",-4
Slide05_Strip00_Slice05_Position17.tif,5,0,5,17,"53,9826631627",-4
Slide05_Strip00_Slice05_Position18.tif,5,0,5,18,"54,629217657",-4
Slide05_Strip00_Slice05_Position19.tif,5,0,5,19,"60,0485837941",-4
Slide05_Strip00_Slice05_Position20.tif,5,0,5,20,"57,2796980297",-4
Slide05_Strip00_Slice05_Position21.tif,5,0,5,21,"42,6106780806",-2
Slide05_Strip00_Slice05_Position22.tif,5,0,5,22,"33,0089811306",-4
Slide05_Strip00_Slice05_Position23.tif,5,0,5,23,"62,9722276456",-4
Slide05_Strip00_Slice05_Position24.tif,5,0,5,24,"64,5351126406",-4
Slide05_Strip00_Slice05_Position25.tif,5,0,5,25,"52,6490371535",-4
Slide05_Strip00_Slice05_Position26.tif,5,0,5,26,"54,9310598613",-4
Slide05_Strip00_Slice05_Position27.tif,5,0,5,27,"52,1260642938",-2
Slide05_Strip00_Slice05_Position28.tif,5,0,5,28,"47,755863603",-4
Slide05_Strip00_Slice05_Position29.tif,5,0,5,29,"56,1761623922",-4
Slide05_Strip00_Slice05_Position30.tif,5,0,5,30,"56,6547799891",-4
Slide05_Strip00_Slice06_Position01.tif,5,0,6,1,"51,8300464494",-3
Slide05_Strip00_Slice06_Position02.tif,5,0,6,2,"51,849797551",-3
Slide05_Strip00_Slice06_Position03.tif,5,0,6,3,"52,8750014782",-3
Slide05_Strip00_Slice06_Position04.tif,5,0,6,4,"59,8364138651",-3
Slide05_Strip00_Slice06_Position05.tif,5,0,6,5,"50,9006078899",-3
Slide05_Strip00_Slice06_Position06.tif,5,0,6,6,"41,2374878014",-3
Slide05_Strip00_Slice06_Position07.tif,5,0,6,7,"57,555869043",-3
Slide05_Strip00_Slice06_Position08.tif,5,0,6,8,"50,0335890786",-1
Slide05_Strip00_Slice06_Position09.tif,5,0,6,9,"57,0398668511",-3
Slide05_Strip00_Slice06_Position10.tif,5,0,6,10,"52,5069542869",-3
Slide05_Strip00_Slice06_Position11.tif,5,0,6,11,"53,3429839026",-3
Slide05_Strip00_Slice06_Position12.tif,5,0,6,12,"52,9902402009",-3
Slide05_Strip00_Slice06_Position13.tif,5,0,6,13,"50,3336056201",-1
Slide05_Strip00_Slice06_Position14.tif,5,0,6,14,"55,5315880653",-1
Slide05_Strip00_Slice06_Position15.tif,5,0,6,15,"53,4491083045",-3
Slide05_Strip00_Slice06_Position16.tif,5,0,6,16,"52,1889956377",-3
Slide05_Strip00_Slice06_Position17.tif,5,0,6,17,"52,3643872127",-3
Slide05_Strip00_Slice06_Position18.tif,5,0,6,18,"54,09509385",-3
Slide05_Strip00_Slice06_Position19.tif,5,0,6,19,"56,1924439796",-3
Slide05_Strip00_Slice06_Position20.tif,5,0,6,20,"53,9297019384",-3
Slide05_Strip00_Slice06_Position21.tif,5,0,6,21,"54,1442826054",-1
Slide05_Strip00_Slice06_Position22.tif,5,0,6,22,"37,9017244183",-3
Slide05_Strip00_Slice06_Position23.tif,5,0,6,23,"58,8745155858",-3
Slide05_Strip00_Slice06_Position24.tif,5,0,6,24,"52,1023227923",-3
Slide05_Strip00_Slice06_Position25.tif,5,0,6,25,"47,8871434415",-3
Slide05_Strip00_Slice06_Position26.tif,5,0,6,26,"53,090743696",-3
Slide05_Strip00_Slice06_Position27.tif,5,0,6,27,"50,108365579",-1
Slide05_Strip00_Slice06_Position28.tif,5,0,6,28,"41,2530233966",-3
Slide05_Strip00_Slice06_Position29.tif,5,0,6,29,"51,6382521447",-3
Slide05_Strip00_Slice06_Position30.tif,5,0,6,30,"55,0586938654",-3
Slide05_Strip00_Slice07_Position01.tif,5,0,7,1,"30,9628020814",-2
Slide05_Strip00_Slice07_Position02.tif,5,0,7,2,"33,5548305843",-2
Slide05_Strip00_Slice07_Position03.tif,5,0,7,3,"38,5575216798",-2
Slide05_Strip00_Slice07_Position04.tif,5,0,7,4,"38,881550101",-2
Slide05_Strip00_Slice07_Position05.tif,5,0,7,5,"36,0454834341",-2
Slide05_Strip00_Slice07_Position06.tif,5,0,7,6,"36,3694305129",-2
Slide05_Strip00_Slice07_Position07.tif,5,0,7,7,"41,326305199",-2
Slide05_Strip00_Slice07_Position08.tif,5,0,7,8,"32,5233570496",0
Slide05_Strip00_Slice07_Position09.tif,5,0,7,9,"41,1129655169",-2
Slide05_Strip00_Slice07_Position10.tif,5,0,7,10,"36,1892565919",-2
Slide05_Strip00_Slice07_Position11.tif,5,0,7,11,"41,2806732493",-2
Slide05_Strip00_Slice07_Position12.tif,5,0,7,12,"38,7902286738",-2
Slide05_Strip00_Slice07_Position13.tif,5,0,7,13,"35,7441344272",0
Slide05_Strip00_Slice07_Position14.tif,5,0,7,14,"34,9360217124",0
Slide05_Strip00_Slice07_Position15.tif,5,0,7,15,"40,5085136329",-2
Slide05_Strip00_Slice07_Position16.tif,5,0,7,16,"44,9380743203",-2
Slide05_Strip00_Slice07_Position17.tif,5,0,7,17,"31,6469421246",-2
Slide05_Strip00_Slice07_Position18.tif,5,0,7,18,"39,4853125487",-2
Slide05_Strip00_Slice07_Position19.tif,5,0,7,19,"38,5821191554",-2
Slide05_Strip00_Slice07_Position20.tif,5,0,7,20,"38,8192205321",-2
Slide05_Strip00_Slice07_Position21.tif,5,0,7,21,"36,775673239",0
Slide05_Strip00_Slice07_Position22.tif,5,0,7,22,"26,5357476771",-2
Slide05_Strip00_Slice07_Position23.tif,5,0,7,23,"39,1210463723",-2
Slide05_Strip00_Slice07_Position24.tif,5,0,7,24,"39,1126986503",-2
Slide05_Strip00_Slice07_Position25.tif,5,0,7,25,"36,2733817099",-2
Slide05_Strip00_Slice07_Position26.tif,5,0,7,26,"40,0456630178",-2
Slide05_Strip00_Slice07_Position27.tif,5,0,7,27,"35,847197326",0
Slide05_Strip00_Slice07_Position28.tif,5,0,7,28,"39,6876709773",-2
Slide05_Strip00_Slice07_Position29.tif,5,0,7,29,"38,4511590335",-2
Slide05_Strip00_Slice07_Position30.tif,5,0,7,30,"36,2028340113",-2
Slide05_Strip00_Slice08_Position01.tif,5,0,8,1,"37,4379187291",-1
Slide05_Strip00_Slice08_Position02.tif,5,0,8,2,"43,5303381366",-1
Slide05_Strip00_Slice08_Position03.tif,5,0,8,3,"44,7774674688",-1
Slide05_Strip00_Slice08_Position04.tif,5,0,8,4,"46,6966530924",-1
Slide05_Strip00_Slice08_Position05.tif,5,0,8,5,"41,7913344665",-1
Slide05_Strip00_Slice08_Position06.tif,5,0,8,6,"45,0746139644",-1
Slide05_Strip00_Slice08_Position07.tif,5,0,8,7,"41,6622767975",-1
Slide05_Strip00_Slice08_Position08.tif,5,0,8,8,"44,2655145233",1
Slide05_Strip00_Slice08_Position09.tif,5,0,8,9,"41,723262166",-1
Slide05_Strip00_Slice08_Position10.tif,5,0,8,10,"39,4859868485",-1
Slide05_Strip00_Slice08_Position11.tif,5,0,8,11,"46,9263282449",-1
Slide05_Strip00_Slice08_Position12.tif,5,0,8,12,"42,1247935525",-1
Slide05_Strip00_Slice08_Position13.tif,5,0,8,13,"49,7000122947",1
Slide05_Strip00_Slice08_Position14.tif,5,0,8,14,"40,3802881205",1
Slide05_Strip00_Slice08_Position15.tif,5,0,8,15,"42,4825822824",-1
Slide05_Strip00_Slice08_Position16.tif,5,0,8,16,"46,6996255521",-1
Slide05_Strip00_Slice08_Position17.tif,5,0,8,17,"37,9346299315",-1
Slide05_Strip00_Slice08_Position18.tif,5,0,8,18,"45,0145116889",-1
Slide05_Strip00_Slice08_Position19.tif,5,0,8,19,"44,4749849836",-1
Slide05_Strip00_Slice08_Position20.tif,5,0,8,20,"42,0691032925",-1
Slide05_Strip00_Slice08_Position21.tif,5,0,8,21,"44,4257249605",1
Slide05_Strip00_Slice08_Position22.tif,5,0,8,22,"38,8067758377",-1
Slide05_Strip00_Slice08_Position23.tif,5,0,8,23,"47,7278569776",-1
Slide05_Strip00_Slice08_Position24.tif,5,0,8,24,"37,6202672485",-1
Slide05_Strip00_Slice08_Position25.tif,5,0,8,25,"38,5225504201",-1
Slide05_Strip00_Slice08_Position26.tif,5,0,8,26,"39,8335263571",-1
Slide05_Strip00_Slice08_Position27.tif,5,0,8,27,"50,4813435613",1
Slide05_Strip00_Slice08_Position28.tif,5,0,8,28,"48,7539354834",-1
Slide05_Strip00_Slice08_Position29.tif,5,0,8,29,"48,8569790835",-1
Slide05_Strip00_Slice08_Position30.tif,5,0,8,30,"41,5968444278",-1
Slide05_Strip00_Slice09_Position01.tif,5,0,9,1,"27,0236894122",0
Slide05_Strip00_Slice09_Position02.tif,5,0,9,2,"29,9808955592",0
Slide05_Strip00_Slice09_Position03.tif,5,0,9,3,"33,0792440067",0
Slide05_Strip00_Slice09_Position04.tif,5,0,9,4,"29,9841072799",0
Slide05_Strip00_Slice09_Position05.tif,5,0,9,5,"27,0955878898",0
Slide05_Strip00_Slice09_Position06.tif,5,0,9,6,"33,3844988646",0
Slide05_Strip00_Slice09_Position07.tif,5,0,9,7,"23,3723598127",0
Slide05_Strip00_Slice09_Position08.tif,5,0,9,8,"33,3886221076",2
Slide05_Strip00_Slice09_Position09.tif,5,0,9,9,"32,2534695932",0
Slide05_Strip00_Slice09_Position10.tif,5,0,9,10,"23,7434621336",0
Slide05_Strip00_Slice09_Position11.tif,5,0,9,11,"34,4108821724",0
Slide05_Strip00_Slice09_Position12.tif,5,0,9,12,"33,7683152261",0
Slide05_Strip00_Slice09_Position13.tif,5,0,9,13,"43,1998304549",2
Slide05_Strip00_Slice09_Position14.tif,5,0,9,14,"35,2844489965",2
Slide05_Strip00_Slice09_Position15.tif,5,0,9,15,"27,8319055842",0
Slide05_Strip00_Slice09_Position16.tif,5,0,9,16,"30,9265297508",0
Slide05_Strip00_Slice09_Position17.tif,5,0,9,17,"29,4155192798",0
Slide05_Strip00_Slice09_Position18.tif,5,0,9,18,"34,6914926907",0
Slide05_Strip00_Slice09_Position19.tif,5,0,9,19,"27,4628597416",0
Slide05_Strip00_Slice09_Position20.tif,5,0,9,20,"33,2630319098",0
Slide05_Strip00_Slice09_Position21.tif,5,0,9,21,"39,8025088338",2
Slide05_Strip00_Slice09_Position22.tif,5,0,9,22,"15,6404560027",0
Slide05_Strip00_Slice09_Position23.tif,5,0,9,23,"31,4054897852",0
Slide05_Strip00_Slice09_Position24.tif,5,0,9,24,"29,6324191102",0
Slide05_Strip00_Slice09_Position25.tif,5,0,9,25,"15,4881570264",0
Slide05_Strip00_Slice09_Position26.tif,5,0,9,26,"24,1502402811",0
Slide05_Strip00_Slice09_Position27.tif,5,0,9,27,"36,0649673559",2
Slide05_Strip00_Slice09_Position28.tif,5,0,9,28,"35,718289244",0
Slide05_Strip00_Slice09_Position29.tif,5,0,9,29,"31,6460210709",0
Slide05_Strip00_Slice09_Position30.tif,5,0,9,30,"27,7145825393",0
Slide05_Strip00_Slice10_Position01.tif,5,0,10,1,"32,8471561285",1
Slide05_Strip00_Slice10_Position02.tif,5,0,10,2,"30,8074628621",1
Slide05_Strip00_Slice10_Position03.tif,5,0,10,3,"44,1309997657",1
Slide05_Strip00_Slice10_Position04.tif,5,0,10,4,"32,9764424911",1
Slide05_Strip00_Slice10_Position05.tif,5,0,10,5,"43,3965761459",1
Slide05_Strip00_Slice10_Position06.tif,5,0,10,6,"48,0304550154",1
Slide05_Strip00_Slice10_Position07.tif,5,0,10,7,"36,1399556685",1
Slide05_Strip00_Slice10_Position08.tif,5,0,10,8,"33,9573033872",3
Slide05_Strip00_Slice10_Position09.tif,5,0,10,9,"39,2864494597",1
Slide05_Strip00_Slice10_Position10.tif,5,0,10,10,"31,1589616483",1
Slide05_Strip00_Slice10_Position11.tif,5,0,10,11,"36,8040693846",1
Slide05_Strip00_Slice10_Position12.tif,5,0,10,12,"39,2318711266",1
Slide05_Strip00_Slice10_Position13.tif,5,0,10,13,"41,0558017557",3
Slide05_Strip00_Slice10_Position14.tif,5,0,10,14,"38,3373149497",3
Slide05_Strip00_Slice10_Position15.tif,5,0,10,15,"31,8248005485",1
Slide05_Strip00_Slice10_Position16.tif,5,0,10,16,"40,1538982207",1
Slide05_Strip00_Slice10_Position17.tif,5,0,10,17,"32,9510938163",1
Slide05_Strip00_Slice10_Position18.tif,5,0,10,18,"53,9035223239",1
Slide05_Strip00_Slice10_Position19.tif,5,0,10,19,"39,4563379288",1
Slide05_Strip00_Slice10_Position20.tif,5,0,10,20,"44,5619877465",1
Slide05_Strip00_Slice10_Position21.tif,5,0,10,21,"52,7116098746",3
Slide05_Strip00_Slice10_Position22.tif,5,0,10,22,"41,3287008861",1
Slide05_Strip00_Slice10_Position23.tif,5,0,10,23,"33,9629179196",1
Slide05_Strip00_Slice10_Position24.tif,5,0,10,24,"30,4884789791",1
Slide05_Strip00_Slice10_Position25.tif,5,0,10,25,"34,5685242285",1
Slide05_Strip00_Slice10_Position26.tif,5,0,10,26,"31,5361591086",1
Slide05_Strip00_Slice10_Position27.tif,5,0,10,27,"40,9544672994",3
Slide05_Strip00_Slice10_Position28.tif,5,0,10,28,"47,524816342",1
Slide05_Strip00_Slice10_Position29.tif,5,0,10,29,"46,303002066",1
Slide05_Strip00_Slice10_Position30.tif,5,0,10,30,"40,6746400297",1
Slide05_Strip00_Slice11_Position01.tif,5,0,11,1,"60,1723794384",2
Slide05_Strip00_Slice11_Position02.tif,5,0,11,2,"68,8202501481",2
Slide05_Strip00_Slice11_Position03.tif,5,0,11,3,"73,0528892032",2
Slide05_Strip00_Slice11_Position04.tif,5,0,11,4,"68,6149628613",2
Slide05_Strip00_Slice11_Position05.tif,5,0,11,5,"65,6186018874",2
Slide05_Strip00_Slice11_Position06.tif,5,0,11,6,"68,6823020445",2
Slide05_Strip00_Slice11_Position07.tif,5,0,11,7,"61,9636047616",2
Slide05_Strip00_Slice11_Position08.tif,5,0,11,8,"58,9628027502",4
Slide05_Strip00_Slice11_Position09.tif,5,0,11,9,"70,0109664979",2
Slide05_Strip00_Slice11_Position10.tif,5,0,11,10,"62,6295335081",2
Slide05_Strip00_Slice11_Position11.tif,5,0,11,11,"52,7885159747",2
Slide05_Strip00_Slice11_Position12.tif,5,0,11,12,"73,851383455",2
Slide05_Strip00_Slice11_Position13.tif,5,0,11,13,"68,0863242167",4
Slide05_Strip00_Slice11_Position14.tif,5,0,11,14,"63,9197671104",4
Slide05_Strip00_Slice11_Position15.tif,5,0,11,15,"70,8244145893",2
Slide05_Strip00_Slice11_Position16.tif,5,0,11,16,"70,0134107803",2
Slide05_Strip00_Slice11_Position17.tif,5,0,11,17,"59,8326170083",2
Slide05_Strip00_Slice11_Position18.tif,5,0,11,18,"65,7995168267",2
Slide05_Strip00_Slice11_Position19.tif,5,0,11,19,"70,6084383269",2
Slide05_Strip00_Slice11_Position20.tif,5,0,11,20,"73,2474360536",2
Slide05_Strip00_Slice11_Position21.tif,5,0,11,21,"67,0101970474",4
Slide05_Strip00_Slice11_Position22.tif,5,0,11,22,"72,7595350473",2
Slide05_Strip00_Slice11_Position23.tif,5,0,11,23,"66,3241387357",2
Slide05_Strip00_Slice11_Position24.tif,5,0,11,24,"68,9027077511",2
Slide05_Strip00_Slice11_Position25.tif,5,0,11,25,"65,6614846916",2
Slide05_Strip00_Slice11_Position26.tif,5,0,11,26,"63,1898159684",2
Slide05_Strip00_Slice11_Position27.tif,5,0,11,27,"70,2785564354",4
